state,district,period,AFI
Maharashtra,Mumbai( Sub Urban ),2025-07,4.792880226459786
Maharashtra,Mumbai( Sub Urban ),2025-08,17.072156245511067
Maharashtra,Mumbai( Sub Urban ),2025-09,23.96949778089487
Maharashtra,Mumbai( Sub Urban ),2025-10,16.950377462044354
Maharashtra,Mumbai( Sub Urban ),2025-11,21.987253224364547
Maharashtra,Mumbai( Sub Urban ),2025-12,21.169186683062176
Maharashtra,Mumbai( Sub Urban ),NaT,35.19684867206055
Maharashtra,Nagpur,2025-01,68.91518441980597
Maharashtra,Nagpur,2025-02,37.72928313663141
Maharashtra,Nagpur,2025-03,25.99291386508796
Maharashtra,Nagpur,2025-04,19.38437667719266
Maharashtra,Nagpur,2025-05,8.146421081589969
Maharashtra,Nagpur,2025-06,16.715305941589186
Maharashtra,Nagpur,2025-07,8.290596828266887
Maharashtra,Nagpur,2025-08,22.662522615677684
Maharashtra,Nagpur,2025-09,24.405612675634114
Maharashtra,Nagpur,2025-10,23.439962692445746
Maharashtra,Nagpur,2025-11,18.493801713390948
Maharashtra,Nagpur,2025-12,22.279742156322474
Maharashtra,Nagpur,NaT,22.451012548927537
Maharashtra,Nanded,2025-01,67.50783242271795
Maharashtra,Nanded,2025-02,37.9939678761756
Maharashtra,Nanded,2025-03,22.294552656121347
Maharashtra,Nanded,2025-04,16.67318361130392
Maharashtra,Nanded,2025-05,7.589880859477012
Maharashtra,Nanded,2025-06,14.698037614698404
Maharashtra,Nanded,2025-07,5.360048722622619
Maharashtra,Nanded,2025-08,23.948466936829202
Maharashtra,Nanded,2025-09,27.94544451572108
Maharashtra,Nanded,2025-10,21.059862400452626
Maharashtra,Nanded,2025-11,21.746810667739492
Maharashtra,Nanded,2025-12,25.442082460415882
Maharashtra,Nanded,NaT,20.208617238295364
Maharashtra,Nandurbar,2025-01,68.56929786854653
Maharashtra,Nandurbar,2025-02,40.73069021702832
Maharashtra,Nandurbar,2025-03,28.886047451995978
Maharashtra,Nandurbar,2025-04,25.55321011650477
Maharashtra,Nandurbar,2025-05,21.51990795523348
Maharashtra,Nandurbar,2025-06,23.015786910373762
Maharashtra,Nandurbar,2025-08,27.18321539663092
Maharashtra,Nandurbar,2025-09,29.495120807851393
Maharashtra,Nandurbar,2025-10,26.7267377905861
Maharashtra,Nandurbar,2025-11,27.452773025605424
Maharashtra,Nandurbar,2025-12,28.410408890691166
Maharashtra,Nandurbar,NaT,25.4470582236697
Maharashtra,Nandurbar *,2025-01,29.670621486404702
Maharashtra,Nandurbar *,2025-02,31.360768594839524
Maharashtra,Nandurbar *,2025-03,32.055625891202844
Maharashtra,Nandurbar *,2025-04,22.150768222507175
Maharashtra,Nandurbar *,2025-05,27.37389643700746
Maharashtra,Nandurbar *,2025-06,27.682782640709625
Maharashtra,Nandurbar *,2025-08,30.811117844470527
Maharashtra,Nandurbar *,2025-09,30.97782604494723
Maharashtra,Nandurbar *,2025-10,21.58532857392882
Maharashtra,Nandurbar *,2025-11,26.40068960663537
Maharashtra,Nandurbar *,2025-12,31.497210251287527
Maharashtra,Nandurbar *,NaT,40.19800601333553
Maharashtra,Nashik,2025-01,67.65108053634353
Maharashtra,Nashik,2025-02,38.359228663499756
Maharashtra,Nashik,2025-03,26.896938880344734
Maharashtra,Nashik,2025-04,18.34487870226262
Maharashtra,Nashik,2025-05,7.96095377350078
Maharashtra,Nashik,2025-06,9.153093550689348
Maharashtra,Nashik,2025-07,6.846660612500604
Maharashtra,Nashik,2025-08,23.543773004126866
Maharashtra,Nashik,2025-09,27.035084614115178
Maharashtra,Nashik,2025-10,21.85149885177696
Maharashtra,Nashik,2025-11,23.212937025704623
Maharashtra,Nashik,2025-12,24.755291975116833
Maharashtra,Nashik,NaT,23.78723409869833
Maharashtra,Osmanabad,2025-01,64.81960670520671
Maharashtra,Osmanabad,2025-02,36.40938409856553
Maharashtra,Osmanabad,2025-03,19.201440804772037
Maharashtra,Osmanabad,2025-04,11.139706868991599
Maharashtra,Osmanabad,2025-05,14.150011921098503
Maharashtra,Osmanabad,2025-06,8.05057497950995
Maharashtra,Osmanabad,2025-08,21.02994441629326
Maharashtra,Osmanabad,2025-09,26.526624594793084
Maharashtra,Osmanabad,2025-10,15.27095591331011
Maharashtra,Osmanabad,2025-11,19.85665327238084
Maharashtra,Osmanabad,2025-12,23.44663152017033
Maharashtra,Osmanabad,NaT,16.668993167462723
Maharashtra,Palghar,2025-01,64.5336335591099
Maharashtra,Palghar,2025-02,34.499052592530674
Maharashtra,Palghar,2025-03,19.259876784608643
Maharashtra,Palghar,2025-04,18.155261737495827
Maharashtra,Palghar,2025-05,6.364039547308387
Maharashtra,Palghar,2025-06,12.460414431729813
Maharashtra,Palghar,2025-07,5.731738531112448
Maharashtra,Palghar,2025-08,20.070102842837095
Maharashtra,Palghar,2025-09,20.702541921490518
Maharashtra,Palghar,2025-10,20.277183334919773
Maharashtra,Palghar,2025-11,21.524889264519675
Maharashtra,Palghar,2025-12,20.894131621431725
Maharashtra,Palghar,NaT,21.73245508973132
Maharashtra,Parbhani,2025-01,67.12567885392501
Maharashtra,Parbhani,2025-02,38.188410873604255
Maharashtra,Parbhani,2025-03,24.55799039872225
Maharashtra,Parbhani,2025-04,17.26263565548253
Maharashtra,Parbhani,2025-05,6.506760551130986
Maharashtra,Parbhani,2025-06,7.76393526744905
Maharashtra,Parbhani,2025-07,7.184563164037487
Maharashtra,Parbhani,2025-08,24.59545361679815
Maharashtra,Parbhani,2025-09,25.745205351887574
Maharashtra,Parbhani,2025-10,21.2274440418063
Maharashtra,Parbhani,2025-11,15.341221313512646
Maharashtra,Parbhani,2025-12,23.7089781035755
Maharashtra,Parbhani,NaT,19.967582775229122
Maharashtra,Pune,2025-01,66.05109005601683
Maharashtra,Pune,2025-02,36.22468689511253
Maharashtra,Pune,2025-03,21.49795604784697
Maharashtra,Pune,2025-04,17.15452723532493
Maharashtra,Pune,2025-05,11.547574562250436
Maharashtra,Pune,2025-06,10.35906228183387
Maharashtra,Pune,2025-07,9.244891530194831
Maharashtra,Pune,2025-08,19.246388772768583
Maharashtra,Pune,2025-09,24.497635468853957
Maharashtra,Pune,2025-10,20.240340737651813
Maharashtra,Pune,2025-11,18.769331942573743
Maharashtra,Pune,2025-12,20.663215918003328
Maharashtra,Pune,NaT,19.061811602520333
Maharashtra,Raigad,2025-01,53.94701229078176
Maharashtra,Raigad,2025-02,23.156396963542214
Maharashtra,Raigad,2025-03,18.511083767727172
Maharashtra,Raigad,2025-04,11.101766849499345
Maharashtra,Raigad,2025-05,11.852517393190345
Maharashtra,Raigad,2025-06,8.161331919398895
Maharashtra,Raigad,2025-07,5.068565589533972
Maharashtra,Raigad,2025-08,12.1466198666359
Maharashtra,Raigad,2025-09,19.383537163682664
Maharashtra,Raigad,2025-10,10.780065899576508
Maharashtra,Raigad,2025-11,8.184616444886142
Maharashtra,Raigad,2025-12,8.567037349078609
Maharashtra,Raigad,NaT,13.776206839469623
Maharashtra,Raigarh,2025-01,70.4900918446001
Maharashtra,Raigarh,2025-02,32.33368512084209
Maharashtra,Raigarh,2025-03,18.404404892856885
Maharashtra,Raigarh,2025-04,13.491737633439275
Maharashtra,Raigarh,2025-05,10.749283690349566
Maharashtra,Raigarh,2025-06,10.222696047395717
Maharashtra,Raigarh,2025-07,5.475420501717641
Maharashtra,Raigarh,2025-08,21.24760045733059
Maharashtra,Raigarh,2025-09,25.215895310411995
Maharashtra,Raigarh,2025-10,18.38952034799404
Maharashtra,Raigarh,2025-11,18.889254147266566
Maharashtra,Raigarh,2025-12,24.859198732361165
Maharashtra,Raigarh,NaT,22.54299780972283
Maharashtra,Raigarh(Mh),2025-08,30.17421522078456
Maharashtra,Raigarh(Mh),2025-09,19.93183559097924
Maharashtra,Raigarh(Mh),2025-10,17.365582977546502
Maharashtra,Raigarh(Mh),2025-11,10.397194737907075
Maharashtra,Raigarh(Mh),2025-12,14.296110369638475
Maharashtra,Raigarh(Mh),NaT,27.677801659401254
Maharashtra,Ratnagiri,2025-01,71.5504192545717
Maharashtra,Ratnagiri,2025-02,32.731629682239856
Maharashtra,Ratnagiri,2025-03,25.604483965782737
Maharashtra,Ratnagiri,2025-04,22.819249803278122
Maharashtra,Ratnagiri,2025-05,19.219746146579148
Maharashtra,Ratnagiri,2025-06,17.207547280337433
Maharashtra,Ratnagiri,2025-07,10.307028154134635
Maharashtra,Ratnagiri,2025-08,24.70637526479007
Maharashtra,Ratnagiri,2025-09,27.6776734864118
Maharashtra,Ratnagiri,2025-10,23.67039066974289
Maharashtra,Ratnagiri,2025-11,24.172194625812644
Maharashtra,Ratnagiri,2025-12,24.792830739984613
Maharashtra,Ratnagiri,NaT,25.797415091828057
Maharashtra,Sangli,2025-01,67.4542857693057
Maharashtra,Sangli,2025-02,37.356194937960616
Maharashtra,Sangli,2025-03,26.11765955817303
Maharashtra,Sangli,2025-04,17.948805372138803
Maharashtra,Sangli,2025-05,7.500007301804147
Maharashtra,Sangli,2025-06,11.443700060870947
Maharashtra,Sangli,2025-07,20.123405577140293
Maharashtra,Sangli,2025-08,22.181332205040214
Maharashtra,Sangli,2025-09,26.339178871624387
Maharashtra,Sangli,2025-10,23.031326933846227
Maharashtra,Sangli,2025-11,22.992407265363838
Maharashtra,Sangli,2025-12,26.10377644367093
Maharashtra,Sangli,NaT,25.78360999613322
Maharashtra,Satara,2025-01,65.8421546541142
Maharashtra,Satara,2025-02,35.830290102469135
Maharashtra,Satara,2025-03,22.559244550715455
Maharashtra,Satara,2025-04,19.974660409587976
Maharashtra,Satara,2025-05,9.96462305983019
Maharashtra,Satara,2025-06,9.863466924931561
Maharashtra,Satara,2025-07,17.63106212161073
Maharashtra,Satara,2025-08,22.64240737517025
Maharashtra,Satara,2025-09,27.382792599684425
Maharashtra,Satara,2025-10,22.14240526674172
Maharashtra,Satara,2025-11,22.582053855241863
Maharashtra,Satara,2025-12,24.947976784801618
Maharashtra,Satara,NaT,28.086062434709024
Maharashtra,Sindhudurg,2025-01,69.32445398352675
Maharashtra,Sindhudurg,2025-02,31.51644266312699
Maharashtra,Sindhudurg,2025-03,20.983008187519015
Maharashtra,Sindhudurg,2025-04,17.797810774567182
Maharashtra,Sindhudurg,2025-05,14.98305294993652
Maharashtra,Sindhudurg,2025-06,7.99424145742476
Maharashtra,Sindhudurg,2025-07,14.376700193510581
Maharashtra,Sindhudurg,2025-08,20.630215605992056
Maharashtra,Sindhudurg,2025-09,22.006706390548626
Maharashtra,Sindhudurg,2025-10,18.520774594730703
Maharashtra,Sindhudurg,2025-11,20.3955001210159
Maharashtra,Sindhudurg,2025-12,22.213753286928423
Maharashtra,Sindhudurg,NaT,22.779108136425556
Maharashtra,Solapur,2025-01,65.34830427206005
Maharashtra,Solapur,2025-02,36.453912936826825
Maharashtra,Solapur,2025-03,20.216696135851024
Maharashtra,Solapur,2025-04,15.414929162002961
Maharashtra,Solapur,2025-05,9.661411724940523
Maharashtra,Solapur,2025-06,8.845854005568372
Maharashtra,Solapur,2025-07,24.95980400858688
Maharashtra,Solapur,2025-08,22.19134311258426
Maharashtra,Solapur,2025-09,26.38784393538624
Maharashtra,Solapur,2025-10,18.863747262674085
Maharashtra,Solapur,2025-11,17.36544516693259
Maharashtra,Solapur,2025-12,23.6933498067391
Maharashtra,Solapur,NaT,20.66610729901088
Maharashtra,Thane,2025-01,64.94601730430031
Maharashtra,Thane,2025-02,31.896551709001137
Maharashtra,Thane,2025-03,23.062963267624653
Maharashtra,Thane,2025-04,15.70187006476054
Maharashtra,Thane,2025-05,8.907379544766796
Maharashtra,Thane,2025-06,14.261932961426645
Maharashtra,Thane,2025-07,22.497608032457553
Maharashtra,Thane,2025-08,18.9957434241219
Maharashtra,Thane,2025-09,22.392273290766536
Maharashtra,Thane,2025-10,18.411610706497363
Maharashtra,Thane,2025-11,15.94227249526689
Maharashtra,Thane,2025-12,21.938786876768734
Maharashtra,Thane,NaT,19.981666427753208
Maharashtra,Wardha,2025-01,73.08476026796447
Maharashtra,Wardha,2025-02,36.67148504044198
Maharashtra,Wardha,2025-03,27.84327678029896
Maharashtra,Wardha,2025-04,21.484043417238524
Maharashtra,Wardha,2025-05,12.582653631801263
Maharashtra,Wardha,2025-06,15.427702460805794
Maharashtra,Wardha,2025-08,23.64247921777201
Maharashtra,Wardha,2025-09,28.008060035725613
Maharashtra,Wardha,2025-10,28.296918709687695
Maharashtra,Wardha,2025-11,22.233931727685164
Maharashtra,Wardha,2025-12,28.64377410049403
Maharashtra,Wardha,NaT,26.047656986918547
Maharashtra,Washim,2025-01,63.523854002081656
Maharashtra,Washim,2025-02,36.16558550611434
Maharashtra,Washim,2025-03,21.872921425567835
Maharashtra,Washim,2025-04,20.491410926772737
Maharashtra,Washim,2025-06,13.079287652687563
Maharashtra,Washim,2025-08,27.589179337854365
Maharashtra,Washim,2025-09,27.511636572185996
Maharashtra,Washim,2025-10,24.290878334432414
Maharashtra,Washim,2025-11,25.63717927839119
Maharashtra,Washim,2025-12,27.066005193224637
Maharashtra,Washim,NaT,23.22194964006232
Maharashtra,Washim *,2025-03,14.33725199097488
Maharashtra,Washim *,2025-04,10.535967215044614
Maharashtra,Washim *,2025-08,12.127117965311648
Maharashtra,Washim *,2025-12,19.00197262296417
Maharashtra,Washim *,NaT,23.222760759779568
Maharashtra,Yavatmal,2025-01,64.24260715145977
Maharashtra,Yavatmal,2025-02,36.42590268224749
Maharashtra,Yavatmal,2025-03,19.014827389365518
Maharashtra,Yavatmal,2025-04,14.161484926647047
Maharashtra,Yavatmal,2025-05,8.697979543705353
Maharashtra,Yavatmal,2025-06,7.319855889679568
Maharashtra,Yavatmal,2025-08,24.882123142386398
Maharashtra,Yavatmal,2025-09,27.55891377941872
Maharashtra,Yavatmal,2025-10,20.4946501289276
Maharashtra,Yavatmal,2025-11,15.751022184979517
Maharashtra,Yavatmal,2025-12,24.198797793932933
Maharashtra,Yavatmal,NaT,20.29654350891064
Manipur,Bishnupur,2025-01,58.82973345147892
Manipur,Bishnupur,2025-02,22.22763368106029
Manipur,Bishnupur,2025-03,20.155851882688467
Manipur,Bishnupur,2025-04,30.613610408035594
Manipur,Bishnupur,2025-05,30.3977577063505
Manipur,Bishnupur,2025-06,11.35598556045432
Manipur,Bishnupur,2025-07,24.53604812489327
Manipur,Bishnupur,2025-08,11.743185885967836
Manipur,Bishnupur,2025-09,19.917259364625824
Manipur,Bishnupur,2025-10,9.244811361376874
Manipur,Bishnupur,2025-11,19.398321793393077
Manipur,Bishnupur,2025-12,27.138182837773957
Manipur,Bishnupur,NaT,16.027635623662412
Manipur,Chandel,2025-01,65.57873679707276
Manipur,Chandel,2025-02,23.867161630159778
Manipur,Chandel,2025-03,19.15148372452107
Manipur,Chandel,2025-04,15.42414697792872
Manipur,Chandel,2025-05,16.021665687562383
Manipur,Chandel,2025-06,9.882920134242738
Manipur,Chandel,2025-08,25.613733626499414
Manipur,Chandel,2025-09,20.934960093974993
Manipur,Chandel,2025-10,8.9590903681614
Manipur,Chandel,2025-11,15.578707814999461
Manipur,Chandel,2025-12,12.286727891048272
Manipur,Chandel,NaT,12.442906778816045
Manipur,Churachandpur,2025-01,64.1614666567486
Manipur,Churachandpur,2025-02,33.32680471964004
Manipur,Churachandpur,2025-03,14.448583512336008
Manipur,Churachandpur,2025-04,13.229313059846021
Manipur,Churachandpur,2025-05,14.813781590833923
Manipur,Churachandpur,2025-06,15.829269002008902
Manipur,Churachandpur,2025-07,28.645009171517867
Manipur,Churachandpur,2025-08,12.802460318715664
Manipur,Churachandpur,2025-09,23.31373392571227
Manipur,Churachandpur,2025-10,25.42895057540458
Manipur,Churachandpur,2025-11,13.136846144472552
Manipur,Churachandpur,2025-12,9.236506311196278
Manipur,Churachandpur,NaT,12.8210139637031
Manipur,Imphal East,2025-01,69.20360609800727
Manipur,Imphal East,2025-02,29.485983361866005
Manipur,Imphal East,2025-03,26.288742820170818
Manipur,Imphal East,2025-04,19.624133229392896
Manipur,Imphal East,2025-05,15.817216303065877
Manipur,Imphal East,2025-06,9.973094371849193
Manipur,Imphal East,2025-07,29.07353030695823
Manipur,Imphal East,2025-08,20.86193161724263
Manipur,Imphal East,2025-09,21.379140988498232
Manipur,Imphal East,2025-10,15.593521793571128
Manipur,Imphal East,2025-11,10.984441232410969
Manipur,Imphal East,2025-12,17.450760823601403
Manipur,Imphal East,NaT,11.427603889651087
Manipur,Imphal West,2025-01,64.87689304825929
Manipur,Imphal West,2025-02,29.461064526705208
Manipur,Imphal West,2025-03,17.7952688725757
Manipur,Imphal West,2025-04,15.80378616633708
Manipur,Imphal West,2025-05,7.423605760266039
Manipur,Imphal West,2025-06,11.312538342083277
Manipur,Imphal West,2025-07,22.073959497245443
Manipur,Imphal West,2025-08,23.50601787183026
Manipur,Imphal West,2025-09,16.870387742529225
Manipur,Imphal West,2025-10,17.453350179114473
Manipur,Imphal West,2025-11,17.89568603635174
Manipur,Imphal West,2025-12,25.927013205541638
Manipur,Imphal West,NaT,12.826165920511889
Manipur,Jiribam,2025-01,63.23072233161494
Manipur,Jiribam,2025-02,30.863379858005242
Manipur,Jiribam,2025-04,37.495657590599926
Manipur,Jiribam,2025-06,13.799922931908329
Manipur,Jiribam,2025-07,7.841071144299525
Manipur,Jiribam,2025-08,30.490420085805717
Manipur,Jiribam,2025-09,30.482891839853988
Manipur,Jiribam,2025-10,15.779512478146996
Manipur,Jiribam,2025-11,12.826767440045062
Manipur,Jiribam,2025-12,30.557014134284188
Manipur,Jiribam,NaT,10.75574685979953
Manipur,Kakching,2025-01,56.715678133123696
Manipur,Kakching,2025-02,18.041785576606877
Manipur,Kakching,2025-03,30.114836747252603
Manipur,Kakching,2025-05,10.18902964985659
Manipur,Kakching,2025-07,7.798190611528854
Manipur,Kakching,2025-08,7.55970021229461
Manipur,Kakching,2025-09,28.1960738002865
Manipur,Kakching,2025-12,13.546892204121596
Manipur,Kakching,NaT,10.962232606207932
Manipur,Pherzawl,NaT,7.731872612144729
Manipur,Senapati,2025-01,63.58018352743773
Manipur,Senapati,2025-02,25.00835482410882
Manipur,Senapati,2025-03,14.071784335325434
Manipur,Senapati,2025-04,12.142811402969647
Manipur,Senapati,2025-05,8.270635592334495
Manipur,Senapati,2025-06,18.89683267083946
Manipur,Senapati,2025-08,22.76755728987605
Manipur,Senapati,2025-09,19.073800695002937
Manipur,Senapati,2025-10,14.176539375963632
Manipur,Senapati,2025-11,14.893298831022655
Manipur,Senapati,2025-12,16.971694434332562
Manipur,Senapati,NaT,13.790485676057925
Manipur,Tamenglong,2025-01,62.874219442812894
Manipur,Tamenglong,2025-02,19.42057011360024
Manipur,Tamenglong,2025-03,18.729663521065714
Manipur,Tamenglong,2025-04,17.670879417978192
Manipur,Tamenglong,2025-05,13.473684487329653
Manipur,Tamenglong,2025-06,11.427479038488276
Manipur,Tamenglong,2025-08,26.904602408245914
Manipur,Tamenglong,2025-09,24.588830343677696
Manipur,Tamenglong,2025-10,11.681949710172272
Manipur,Tamenglong,2025-11,11.475962931531388
Manipur,Tamenglong,2025-12,30.9168643709111
Manipur,Tamenglong,NaT,13.207148891546902
Manipur,Thoubal,2025-01,67.30360638177153
Manipur,Thoubal,2025-02,27.351483363567144
Manipur,Thoubal,2025-03,17.0725544141924
Manipur,Thoubal,2025-04,13.620777579555481
Manipur,Thoubal,2025-05,11.09653962758588
Manipur,Thoubal,2025-06,8.557532819735044
Manipur,Thoubal,2025-07,20.163420234762395
Manipur,Thoubal,2025-08,11.788458260654764
Manipur,Thoubal,2025-09,22.904529482905478
Manipur,Thoubal,2025-10,16.18537541118388
Manipur,Thoubal,2025-11,17.686477290947924
Manipur,Thoubal,2025-12,12.111698496258075
Manipur,Thoubal,NaT,12.467271341919544
Manipur,Ukhrul,2025-01,67.93057143554584
Manipur,Ukhrul,2025-02,20.51886332435101
Manipur,Ukhrul,2025-03,25.059945272132623
Manipur,Ukhrul,2025-04,21.816451749934725
Manipur,Ukhrul,2025-05,7.341895757281724
Manipur,Ukhrul,2025-06,29.91738672625656
Manipur,Ukhrul,2025-08,28.824369477713528
Manipur,Ukhrul,2025-09,11.216194947168974
Manipur,Ukhrul,2025-10,12.176240867547909
Manipur,Ukhrul,2025-11,20.01699135943032
Manipur,Ukhrul,2025-12,11.087660809692522
Manipur,Ukhrul,NaT,12.948626073608773
Meghalaya,East Garo Hills,2025-01,55.80250066454497
Meghalaya,East Garo Hills,2025-02,18.92795709448147
Meghalaya,East Garo Hills,2025-03,24.43888630499203
Meghalaya,East Garo Hills,2025-04,20.323791669892017
Meghalaya,East Garo Hills,2025-05,10.536766224589563
Meghalaya,East Garo Hills,2025-08,9.466218888233126
Meghalaya,East Garo Hills,2025-09,13.9537158114857
Meghalaya,East Garo Hills,2025-10,7.710298901498613
Meghalaya,East Garo Hills,2025-11,9.919782065703739
Meghalaya,East Garo Hills,2025-12,10.808001426082805
Meghalaya,East Garo Hills,NaT,13.859171168763323
Meghalaya,East Jaintia Hills,2025-01,54.19404520169914
Meghalaya,East Jaintia Hills,2025-02,22.84423558756557
Meghalaya,East Jaintia Hills,2025-03,16.835484580503277
Meghalaya,East Jaintia Hills,2025-04,8.297686556784212
Meghalaya,East Jaintia Hills,2025-05,15.600193978132655
Meghalaya,East Jaintia Hills,2025-08,11.016632279266936
Meghalaya,East Jaintia Hills,2025-09,30.69793653982661
Meghalaya,East Jaintia Hills,2025-10,8.340943512637475
Meghalaya,East Jaintia Hills,2025-11,9.457840114595147
Meghalaya,East Jaintia Hills,2025-12,12.827681418563209
Meghalaya,East Jaintia Hills,NaT,11.647351533504866
Meghalaya,East Khasi Hills,2025-01,66.82651236513851
Meghalaya,East Khasi Hills,2025-02,30.198516418335192
Meghalaya,East Khasi Hills,2025-03,20.431668957148183
Meghalaya,East Khasi Hills,2025-04,13.07382484839068
Meghalaya,East Khasi Hills,2025-05,18.341338429124004
Meghalaya,East Khasi Hills,2025-06,18.899232162549218
Meghalaya,East Khasi Hills,2025-07,22.95278025778839
Meghalaya,East Khasi Hills,2025-08,19.13243473655423
Meghalaya,East Khasi Hills,2025-09,16.594409747415515
Meghalaya,East Khasi Hills,2025-10,15.837978235529041
Meghalaya,East Khasi Hills,2025-11,16.708734985000095
Meghalaya,East Khasi Hills,2025-12,14.336927060306698
Meghalaya,East Khasi Hills,NaT,15.39464615750219
Meghalaya,Eastern West Khasi Hills,2025-01,1.9584799407740947
Meghalaya,Eastern West Khasi Hills,2025-02,9.384076062765017
